Book Id,Title,Author,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genres
9538,Shadow Dance (Buchanan-Renard  #6),Julie Garwood,4.0,0345453867,9780345453860,eng,336,11205,431,12/26/2006,Ballantine Books,"Romance;Romance,Romantic Suspense;Mystery;Contemporary;Romance,Contemporary Romance;Suspense;Fiction;Thriller;Adult;Mystery,Crime"
27473,The End of Days (The Earth Chronicles  #7),Zecharia Sitchin,4.08,0061238236,9780061238239,eng,336,489,36,4/3/2007,William Morrow,"History;Nonfiction;History,Ancient History;Fantasy,Mythology;Science;Religion;Science Fiction,Aliens;Philosophy,Metaphysics;Occult;Pseudoscience,Conspiracy Theories"
14551,The Perfume Factory,Alex Austin,4.18,1790877792,9781790877799,eng,227,9,2,12/12/2018,Kindle,
4738,Souvenir of Canada 2,Douglas Coupland,3.83,1553650433,9781553650430,eng,144,332,9,5/10/2004,Douglas  McIntyre,"Nonfiction;Cultural,Canada;Art,Photography;Art;Writing,Essays;Humor;Literature,Canadian Literature"
22542,Merlin's Tour of the Universe,Neil deGrasse Tyson,4.02,0385488351,9780385488358,eng,318,305,27,7/14/1997,Main Street Books,"Science;Nonfiction;Science,Astronomy;Science,Physics;Space;Science,Popular Science;Literature,20th Century;Business,Amazon;Literature,American;Education"
33705,Does God Know How to Tie Shoes?,Nancy White Carlstrom/Lori McElrath-Eslick,4.2,0802850898,9780802850898,eng,32,0,0,1/31/1997,William B. Eerdmans Publishing Company,"Childrens,Picture Books;Childrens;Christian;Religion,Faith;Spirituality"
30229,Death of a Darklord (Ravenloft #13),Laurell K. Hamilton,3.43,0786941227,9780786941223,eng,306,2679,113,7/11/2006,Wizards of the Coast,"Fantasy;Horror;Fiction;Fantasy,Paranormal;Fantasy,Magic;Fantasy,Urban Fantasy;Science Fiction Fantasy;Fantasy,Dark Fantasy;Fantasy,Supernatural;Role Playing Games,Dungeons and Dragons"
25713,Selected Philosophical Writings,Thomas Aquinas/Timothy McDermott,3.86,0192835858,9780192835857,eng,496,238,9,8/20/1998,Oxford University Press,"Philosophy;Religion;Religion,Theology;Nonfiction;Classics;Historical,Medieval;Academic;Christian;Christianity,Catholic;History"
42741,Yeats Is Dead,Roddy Doyle/Frank McCourt/Conor McPherson/Gene Kerrigan/Gina Moxley/Marian Keyes/Pauline McLynn/Tom Humphries/Joseph O'Connor/Anthony Cronin/Owen O'Neill/Hugo Hamilton/Charlie O'Neill/Gerard Stembridge/Donal O'Kelly,3.4,0099422344,9780099422341,eng,298,34,4,6/6/2002,Vintage,"Fiction;Mystery;European Literature,Irish Literature;Cultural,Ireland;Humor;Thriller,Mystery Thriller;Short Stories;Adult;Humor,Comedy;Mystery,Crime"
10814,Here Is New York,E.B. White/Roger Angell/Barbara Cohen/Judith Stonehill,4.3,1892145022,9781892145024,eng,58,5379,544,1/1/2000,Little Bookroom,"Nonfiction;New York;Writing,Essays;Travel;History;Classics;Autobiography,Memoir;Geography,Cities;Literature,American;Literature"
14118,Disney's Beauty and the Beast (A Little Golden Book),Teddy Slater/Ron Dias/Ric González,4.41,0736421971,9780736421973,eng,24,28824,132,5/11/2004,Golden/Disney,"Childrens;Childrens,Picture Books;Fantasy,Fairy Tales;Classics;Fantasy;Fiction;Fairy Tales,Beauty and The Beast;Romance;Kids;Media Tie In"
28872,A Practical Guide to Dragons,Lisa Trumbauer/Emily Fiegenshuh,4.33,0786941642,9780786941643,eng,80,577,36,9/26/2006,Mirrorstone,"Fantasy;Fantasy,Dragons;Fiction;Childrens,Picture Books;Dungeons and Dragons,Dragonlance;Childrens;Art;Fantasy,Mythology;Role Playing Games,Dungeons and Dragons;Fantasy,High Fantasy"
30403,Play Dirty,Sandra Brown,3.92,0743289358,9780743289351,eng,404,9552,627,8/14/2007,Simon & Schuster,"Romance;Romance,Romantic Suspense;Suspense;Mystery;Fiction;Thriller;Contemporary;Thriller,Mystery Thriller;Romance,Contemporary Romance;Mystery,Crime"
7610,Reading Lolita in Tehran,Azar Nafisi,3.61,0007178484,9780007178483,eng,343,325,56,1/2/2004,Fourth Estate,"Nonfiction;Autobiography,Memoir;Biography;Cultural,Iran;Writing,Books About Books;Feminism;History;Biography Memoir;Womens;Biography,Autobiography"
17189,The Invisible Man,H.G. Wells/Christopher Priest,3.64,014143998X,9780141439983,eng,161,871,84,3/31/2005,Penguin Classics,"Classics;Science Fiction;Fiction;Horror;Fantasy;Audiobook;Literature;Novels;Literature,19th Century;Science Fiction Fantasy"
22201,Triple Zero  (Star Wars: Republic Commando  #2),Karen Traviss,4.24,0345490096,9780345490094,eng,393,5130,163,2/28/2006,Del Rey Books,"Media Tie In,Star Wars;Science Fiction;Fiction;Fantasy;Space,Space Opera;War,Military Fiction;Space;War;Science Fiction Fantasy;Media Tie In"
2885,DEATH NOTE デスノート 1,Tsugumi Ohba/Takeshi Obata/大場 つぐみ/小畑 健,4.43,4088736214,9784088736211,jpn,195,227,38,4/2/2004,集英社,"Sequential Art,Manga;Sequential Art,Graphic Novels;Fantasy;Sequential Art,Comics;Horror;Fiction;Mystery;Young Adult;Thriller;Comics Manga"
27541,Financial Intelligence: A Manager's Guide to Knowing What the Numbers Really Mean,Karen Berman/Joe Knight/John  Case,4.12,1591397642,9781591397649,eng,272,1870,92,1/1/2006,Harvard Business Review Press,"Business;Economics,Finance;Nonfiction;Business,Management;Economics;Currency,Money;Leadership;Finance,Accounting;Buisness;Business,Entrepreneurship"
37766,Yosemite: Its Discovery  Its Wonder and Its People,Margaret Sanborn,3.96,0939666502,9780939666508,eng,289,23,2,12/1/1989,Yosemite Conservancy,"Nonfiction;Nature,Outdoors;Reference"
30353,Tidings of Great Joy,Sandra Brown,3.62,0553576003,9780553576009,eng,231,1707,74,11/2/1999,Bantam,"Romance;Romance,Contemporary Romance;Holiday,Christmas;Contemporary;Holiday;Fiction;Category Romance,Harlequin;Category Romance,Loveswept;Romance,Category Romance;Womens Fiction,Chick Lit"
30349,Where There's Smoke,Sandra Brown,3.97,0446600342,9780446600347,eng,512,5861,230,5/1/1994,Grand Central Publishing (Formerly Warner Books),"Romance;Romance,Romantic Suspense;Mystery;Suspense;Fiction;Romance,Contemporary Romance;Contemporary;Thriller;Thriller,Mystery Thriller;Drama"
27269,The Glass House (Captain Lacey  #3),Ashley Gardner,4.04,0425199436,9780425199435,eng,256,1123,62,12/7/2004,Berkley,"Mystery;Mystery,Historical Mystery;Historical,Historical Fiction;Historical;Historical,Regency;Fiction;Romance;Romance,Historical Romance;Thriller,Mystery Thriller;European Literature,British Literature"
17726,Go Down  Moses,William Faulkner,3.93,0679732179,9780679732174,eng,365,8289,370,1/30/1991,Vintage,"Fiction;Classics;Short Stories;Literature;American,Southern;Literature,American;Novels;Literature,20th Century;Literary Fiction;Academic,School"
33581,The Work of Work Servitude  Slavery and Labor in Medieval England,Allen J. Frantzen/Ruth Mazo Karras/Madonna J. Hettinger/Elizabeth Stevens Girsch/John Ruffing/George Ovitt Jr./Ross Samson/Niall Brady/Douglas Moffat/David Aers/Louise M. Bishop,3.0,1873448031,9781873448038,eng,240,1,0,8/14/1994,Cruithne Press,History
8146,The Stories of Vladimir Nabokov,Vladimir Nabokov,4.3,0679729976,9780679729976,eng,685,5889,183,12/9/1996,Vintage,"Short Stories;Fiction;Cultural,Russia;Classics;Literature;Literature,Russian Literature;Literature,20th Century;Literary Fiction;Literature,American;Unfinished"
3788,Thursday's Child (Margaret Thursday  #1),Noel Streatfeild,3.98,0440486874,9780440486879,eng,256,1059,38,12/1/1985,Yearling,"Childrens;Fiction;Historical;Young Adult;Historical,Historical Fiction;Childrens,Middle Grade;European Literature,British Literature;Classics;Childrens,Juvenile;Childrens,Chapter Books"
43076,Ice Castles,Leonore Fleischer,3.87,044970081X,9780449700815,eng,220,161,19,3/12/1982,Fawcett,"Young Adult;Fiction;Romance;Sports,Sports"
5214,Cry  the Beloved Country,Alan Paton,3.9,0743262174,9780743262170,eng,316,3140,383,11/1/2003,Scribner,"Fiction;Classics;Cultural,Africa;Historical,Historical Fiction;Southern Africa,South Africa;Literature;Academic,School;Novels;Historical;Academic,Read For School"
3759,Goldfinger (James Bond  #7),Ian Fleming,3.8,0142002046,9780142002049,eng,264,16055,639,8/27/2002,Penguin Books,"Fiction;Thriller;Spy Thriller,Espionage;Adventure;Mystery;Classics;Mystery,Crime;Thriller,Mystery Thriller;Thriller,Spy Thriller;Audiobook"
13018,Cliffsnotes on Shakespeare's Henry IV  Part 1,James K. Lowers/William Shakespeare/CliffsNotes,3.88,0822000237,9780822000235,eng,80,17,0,6/15/1960,Cliffs Notes,Literary Criticism
43992,True Evil,Greg Iles,4.09,0743292499,9780743292498,eng,512,13021,781,12/12/2006,Scribner Book Company,"Mystery;Thriller;Fiction;Suspense;Thriller,Mystery Thriller;Mystery,Crime;Audiobook;Mystery,Murder Mystery;Adventure;Novels"
941,Love As A Foreign Language #5,J. Torres/Eric  Kim,3.44,1932664394,9781932664393,eng,58,9,2,2/1/2006,Oni Press,"Sequential Art,Graphic Novels;Sequential Art,Manga;Sequential Art,Comics"
8252,Farmer Boy (Little House  #2),Laura Ingalls Wilder/Garth Williams,4.07,0060885386,9780060885380,eng,357,45778,1286,1/1/2007,HarperTrophy,"Classics;Historical,Historical Fiction;Childrens;Fiction;Young Adult;Historical;Childrens,Middle Grade;Childrens,Juvenile;Audiobook;Childrens,Chapter Books"
8771,When I Feel Angry,Nancy Cote/Cornelia Maude Spelman,3.98,0807588970,9780807588970,eng,24,113,4,1/1/2000,Albert Whitman  Company,"Childrens,Picture Books;Psychology,Emotion;Childrens;Parenting;Social Science,Social Work;Health;Nonfiction;Psychology;Education;Psychology,Counselling"
45442,La venganza de Opal (Artemis Fowl  #4),Eoin Colfer/Ana Alcaina,4.05,0307344673,9780307344670,spa,368,42,2,11/1/2005,Random House Mondadori,"Fantasy;Young Adult;Fiction;Science Fiction;Childrens,Middle Grade;Adventure;Childrens;Fantasy,Magic;Fantasy,Urban Fantasy;Audiobook"
32241,The Night Remembers (Night  #1),Kathleen Eagle,3.79,0380784912,9780380784912,eng,355,228,25,6/1/1998,HarperTorch,"Romance;Romance,Contemporary Romance;Contemporary;Romance,Romantic Suspense;Fiction;Adult;Fantasy,Paranormal;Suspense;Mystery"
34540,The Last Hero: A Discworld Fable (Discworld  #27),Terry Pratchett/Paul Kidby,4.17,057506885X,9780575068858,eng,160,830,83,10/18/2001,Gollancz,"Fantasy;Fiction;Humor;Humor,Comedy;Sequential Art,Graphic Novels;Science Fiction Fantasy;Fantasy,Magic;Audiobook;Adventure;Sequential Art,Comics"
9577,PanAroma: Jitterbug Perfume,Tom Robbins/Nikolaus Hansen,4.25,3499156717,9783499156717,ger,556,59,4,12/5/1985,Rowohlt Verlag,"Fiction;Fantasy;Humor;Magical Realism;Literature;Novels;Contemporary;Classics;Literature,American;Literary Fiction"
9107,Posing for Portrait Photography: A Head-To-Toe Guide,Jeff   Smith,3.38,1584281340,9781584281344,eng,124,51,0,7/1/2004,Amherst Media,"Art,Photography;Art"
11552,Mystery Walk,Robert R. McCammon,3.89,067176991X,9780671769918,eng,432,2242,96,10/1/1992,Pocket Books,"Horror;Fiction;Fantasy;Fantasy,Paranormal;Thriller;Fantasy,Supernatural;Mystery;Young Adult,Coming Of Age;Suspense;Audiobook"
25198,Rouse Up  O Young Men of the New Age!,Kenzaburō Ōe,3.69,1843540789,9781843540786,eng,272,282,25,7/10/2003,Atlantic Books,"Fiction;Cultural,Japan;Asian Literature,Japanese Literature;Novels;Cultural,Asia;Nobel Prize;Romance;Literature;Literature,Asian Literature;Cultural"
24196,The Boys Start the War (Boy/Girl Battle  #1),Phyllis Reynolds Naylor,4.02,0440418410,9780440418412,eng,144,1551,111,1/8/2002,Yearling,"Fiction;Childrens;Realistic Fiction;Childrens,Middle Grade;Humor;Contemporary;Young Adult;Adventure;Childrens,Chapter Books;Childrens,Juvenile"
33546,Earthbound,Logan Swanson/Richard Matheson,3.25,0765311712,9780765311719,eng,223,527,60,4/16/2005,Tor Books,"Horror;Fiction;Fantasy;Fantasy,Paranormal;Fantasy,Supernatural;Paranormal,Ghosts;Audiobook;Science Fiction;Thriller;Adult Fiction"
45585,Bella y oscura,Rosa Montero,3.66,843221728X,9788432217289,spa,204,293,31,3/1/2006,Planeta Publishing,"Fiction;Cultural,Spain;European Literature,Spanish Literature;Literary Fiction"
6614,Lipstick Jungle,Candace Bushnell,3.41,0786887079,9780786887071,eng,496,37514,780,8/8/2006,Hachette Books,"Womens Fiction,Chick Lit;Fiction;Romance;Contemporary;Adult;New York;Adult Fiction;Couture,Fashion;Romance,Contemporary Romance;Womens Fiction"
19263,Norden,Seamus Heaney,4.09,3446187499,9783446187498,ger,127,2,0,8/1/1996,Carl Hanser,"Poetry;Cultural,Ireland;European Literature,Irish Literature;Nonfiction;Literature,20th Century;Literature;Classics;History;Academic,College;Nobel Prize"
24268,A World Lit Only by Fire,William Manchester/Barrett Whitener,3.85,0786160446,9780786160440,en-US,10,38,4,3/1/2007,Blackstone Audiobooks,"History;Nonfiction;Historical,Medieval;History,European History;History,Medieval History;Historical;History,World History;Academic,School;Religion;Audiobook"
32039,Avid Editing: A Guide for Beginning and Intermediate Users,Sam Kauffmann,3.83,0240805410,9780240805412,en-US,414,5,0,3/17/2003,Focal Press,
14249,Prodigal Summer,Barbara Kingsolver,4.0,0060959037,9780060959036,eng,444,88241,5652,10/16/2001,Harper Perennial,"Fiction;Environment,Nature;Contemporary;Literary Fiction;Novels;Adult Fiction;Adult;Literature;Environment;Audiobook"
39633,Fear (Fearless  #23),Francine Pascal,3.97,0743449320,9780743449328,eng,208,436,6,9/1/2002,Simon & Schuster Childrens Books,"Young Adult;Fiction;Childrens;Young Adult,Teen;Fantasy;Science Fiction;Action"
45118,The Devil's Feather,Minette Walters,3.63,0307264629,9780307264626,eng,349,2343,153,8/22/2006,Alfred A. Knopf,"Mystery;Fiction;Mystery,Crime;Thriller;Suspense;Thriller,Mystery Thriller;European Literature,British Literature;Audiobook;Novels;Mystery,Detective"
41503,How to Stop Worrying and Start Living,Dale Carnegie,4.12,0749307234,9780749307233,eng,293,240,16,5/23/1990,Vermilion,"Self Help;Nonfiction;Psychology;Self Help,Personal Development;Business;Philosophy;Audiobook;Leadership;Inspirational;Health"
28850,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien/Rob Inglis,4.53,0788789848,9780788789847,eng,16,3529,171,7/23/2001,Recorded Books  Inc.,"Fantasy;Fiction;Classics;Adventure;Fantasy,High Fantasy;Science Fiction Fantasy;Fantasy,Epic Fantasy;Audiobook;Novels;Literature"
34498,The Truth (Discworld  #25; Industrial Revolution  #2),Terry Pratchett,4.27,0413771164,9780413771162,eng,336,43964,880,2/21/2002,Bloomsbury Methuen Drama,"Fantasy;Fiction;Humor;Humor,Comedy;Science Fiction Fantasy;Young Adult;Audiobook;Childrens;Fantasy,Comic Fantasy;Fantasy,High Fantasy"
23785,The Complete Plays,Anton Chekhov/Laurence Senelick,4.47,0393048853,9780393048858,eng,1060,222,12,1/3/2006,W. W. Norton & Company,"Plays;Drama;Cultural,Russia;Classics;Literature;Literature,Russian Literature;Plays,Theatre;Fiction;Literature,19th Century"
37338,Wicked Ties (Wicked Lovers  #1),Shayla Black,3.96,0425213617,9780425213612,en-US,341,22055,1141,1/2/2007,Berkley Heat,"Adult Fiction,Erotica;Romance;Erotica,BDSM;Romance,Erotic Romance;Contemporary;Erotica,Menage;Adult;Romance,Contemporary Romance;Suspense;Fiction"
12300,The Scarlet Letter,Nathaniel Hawthorne,3.4,1587263831,9781587263835,eng,224,109,8,7/14/2006,Ann Arbor Media,"Classics;Fiction;Historical,Historical Fiction;Academic,School;Literature;Young Adult,High School;Academic,Read For School;Historical;Classics,Classic Literature;Novels"
11337,The Bluest Eye,Toni Morrison,4.03,0452287065,9780452287068,eng,216,132233,5507,9/6/2005,Plume,"Fiction;Classics;Historical,Historical Fiction;Cultural,African American;Race;Novels;Literature;Literary Fiction;Literature,Banned Books;Academic,School"
31578,Curries Without Worries,Sudha Koul/Warner Books,3.93,0446670782,9780446670784,eng,160,35,4,3/1/1996,Grand Central Publishing,"Food and Drink,Cookbooks;Food and Drink,Cooking;Asian Literature,Indian Literature;Nonfiction"
18503,The Faerie Queene,Edmund Spenser,3.56,1840221089,9781840221084,en-US,896,42,5,6/1/2001,Wordsworth Editions,"Poetry;Classics;Fantasy;Fiction;Literature;Literature,16th Century;European Literature,British Literature;Epic;Academic,School;Academic,College"
32254,The Mephisto Club (Rizzoli & Isles  #6),Tess Gerritsen,4.02,0345476999,9780345476999,eng,355,27697,1190,9/12/2006,Ballantine Books,"Mystery;Thriller;Mystery,Crime;Fiction;Suspense;Thriller,Mystery Thriller;Mystery,Detective;Audiobook;Mystery,Murder Mystery;Adult"
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield/Robert McKee,4.0,0446691437,9780446691437,eng,168,53653,4702,4/1/2003,Warner Books,"Nonfiction;Language,Writing;Self Help;Art;Business;Self Help,Personal Development;Psychology;Productivity;Philosophy;Design"
12372,The Lay of the Land,Richard Ford,3.9,0679454683,9780679454687,eng,485,3255,353,10/24/2006,Alfred A. Knopf,"Fiction;Novels;Literature;Literary Fiction;Literature,American;Contemporary;Audiobook;The United States Of America;Realistic Fiction;American,American Fiction"
23240,Aphrodite's Secret (Superhero Central #3),Julie Kenner,3.7,0505525097,9780505525093,eng,369,410,20,5/6/2003,Love Spell,"Romance;Romance,Paranormal Romance;Fantasy,Paranormal;Fantasy;Womens Fiction,Chick Lit;Fiction;Comics,Superheroes;Action;Contemporary;Fantasy,Urban Fantasy"
14648,East Wind: West Wind,Pearl S. Buck,4.0,1559210869,9781559210867,eng,288,3238,180,4/5/1995,Moyer Bell and its subsidiaries,"Fiction;Cultural,China;Historical,Historical Fiction;Classics;Cultural,Asia;Romance;Novels;Historical;Nobel Prize;Literature,Asian Literature"
45036,Walking the Rez Road,Jim Northrup,4.15,089658321X,9780896583214,eng,176,153,16,10/26/1995,Voyageur Press,Poetry;Short Stories;Fiction
13985,By Slanderous Tongues (Doubled Edge  #3),Mercedes Lackey/Roberta Gellis,3.9,1416521070,9781416521075,eng,544,698,19,2/6/2007,Baen,"Fantasy;Historical,Historical Fiction;Fiction;Historical;Historical Fiction,Historical Fantasy;Science Fiction Fantasy;Fantasy,Magic;Adult;Sci Fi Fantasy;Paranormal,Fairies"
2329,The History of the Lord of the Rings (The History of Middle-earth #6-9),J.R.R. Tolkien/Christopher Tolkien,4.38,0618083553,9780618083558,en-US,1680,237,3,9/1/2000,Mariner Books,"Fantasy;Fiction;Reference;Fantasy,Epic Fantasy;European Literature,German Literature"
32502,Angels Flight (Harry Bosch  #6; Harry Bosch Universe  #7),Michael Connelly,4.18,0446607274,9780446607278,eng,454,33730,1309,1/5/2000,Warner Books (NY),"Mystery;Fiction;Mystery,Crime;Thriller;Mystery,Detective;Thriller,Mystery Thriller;Audiobook;Suspense;Adult;Mystery,Murder Mystery"
30585,Despair,Vladimir Nabokov,3.92,014118454X,9780141184548,eng,163,197,23,11/30/2000,Penguin Classics,"Fiction;Classics;Cultural,Russia;Literature,Russian Literature;Novels;Literature;Literary Fiction;Literature,20th Century;Mystery;Literature,American"
17290,What Einstein Told His Cook: Kitchen Science Explained,Robert L. Wolke/Marlene Parrish,3.86,0393011836,9780393011838,eng,320,3176,366,5/17/2002,W. W. Norton  Company,"Science;Nonfiction;Food and Drink,Food;Food and Drink,Cooking;Food and Drink,Cookbooks;Science,Chemistry;Reference;Audiobook;Food and Drink;Science,Food Science"
1274,Men Are from Mars  Women Are from Venus,John Gray,3.55,0060574216,9780060574215,eng,368,132062,3303,4/3/2012,Harper Paperbacks,"Nonfiction;Self Help;Psychology;Relationships;Self Help,Personal Development;Marriage;Philosophy;Romance;Unfinished;Audiobook"
11551,The Wolf's Hour,Robert R. McCammon,4.06,0671731424,9780671731427,eng,603,8741,326,8/15/1990,Pocket Books,"Horror;Fantasy;Fiction;Shapeshifters,Werewolves;Historical,Historical Fiction;Thriller;Fantasy,Paranormal;War;Historical;Adventure"
8246,Laura Ingalls Wilder's Fairy Poems,Laura Ingalls Wilder/Richard  Hull,3.99,0385325339,9780385325332,eng,39,143,18,10/13/1998,Doubleday Books for Young Readers,"Poetry;Childrens;Paranormal,Fairies;Classics;Fantasy;Childrens,Picture Books;Childrens,Juvenile;Literature,American"
45623,O Sobrinho do Mágico (As Crónicas de Nárnia  #1),C.S. Lewis/Pauline Baynes/Ana Falcão Bastos,4.04,9722329987,9789722329989,por,147,396,37,4/8/2003,Editorial Presença,"Fantasy;Classics;Fiction;Young Adult;Childrens;Childrens,Middle Grade;Adventure;Christian;Audiobook;Christian Fiction"
20794,Once A Wolf: How Wildlife Biologists Fought to Bring Back the Gray Wolf,Stephen R. Swinburne/Jim Brandenburg,4.06,0618111204,9780618111206,eng,48,43,21,2/26/2001,HMH Books for Young Readers,"Science;Environment,Nature;Nonfiction;History;Animals;Childrens,Picture Books;Conservation;Science,Biology;Childrens;Academic,School"
6763,Diabetes Meal Planning Made Easy,Hope S. Warshaw/Warshaw Hope,3.42,1580402518,9781580402514,eng,301,33,4,10/15/2006,American Diabetes Association,"Health;Food and Drink,Cooking;Food and Drink,Cookbooks;Nonfiction"
19318,The Tomten,Astrid Lindgren/Harald Wiberg,4.24,0698115910,9780698115910,eng,32,1599,109,10/6/1997,The Putnam & Grosset Group,"Childrens,Picture Books;Childrens;Holiday,Christmas;Fantasy;Fiction;Classics;Fantasy,Fairy Tales;Holiday;European Literature,Scandinavian Literature;Cultural,Sweden"
19910,Master of Wolves (Mageverse  #3),Angela Knight,4.17,0425207439,9780425207437,eng,294,3798,56,4/4/2006,Berkley,"Romance,Paranormal Romance;Fantasy,Paranormal;Romance;Fantasy;Paranormal,Vampires;Paranormal,Shapeshifters;Shapeshifters,Werewolves;Fantasy,Magic;Contemporary;Fantasy,Urban Fantasy"
34157,Political Philosophy: A Beginner's Guide for Students and Politicians,Adam Swift,3.93,0745628478,9780745628479,eng,194,6,0,10/15/2001,Polity Press,"Philosophy;Nonfiction;Politics;Academic;Politics,Political Science"
16047,A Thread of Grace,Mary Doria Russell,4.02,0449004139,9780449004135,eng,442,11782,1332,12/6/2005,Ballantine Books,"Historical,Historical Fiction;Fiction;Cultural,Italy;War,World War II;Historical;War;World War II,Holocaust;Book Club;Literature,Jewish;Adult Fiction"
30041,Elric of Melnibone: Bright Shadows,Charles  Green/Richard Ford/Pascal Quidault,4.0,1905850581,9781905850587,eng,98,8,0,4/1/2008,Mongoose Publishing,Games
35724,The Life You Were Born to Live,Dan Millman,4.11,1567313981,9781567313987,eng,464,19,1,9/1/2000,MJF Books,"Nonfiction;Spirituality;Self Help;Self Help,Personal Development;Psychology;Inspirational;Spirituality,New Age;Reference;Philosophy,Metaphysics;Philosophy"
15967,The Falls,Joyce Carol Oates,3.58,0060722290,9780060722296,eng,512,8278,748,8/2/2005,Harper Perennial,"Fiction;Historical,Historical Fiction;Literary Fiction;Contemporary;The United States Of America;Novels;Literature,American;Literature;Family;Adult Fiction"
100,Simply Beautiful Beading: 53 Quick and Easy Projects,Heidi Boyd,3.78,1581805632,9781581805635,en-US,128,78,4,8/19/2004,North Light Books,"Art,Crafts;Nonfiction;Reference;Crafts,Beading;Jewellery;Crafts,Jewellery Making"
32650,The Return of the Native,Thomas Hardy/Alexander Theroux,3.86,037575718X,9780375757181,eng,448,29586,981,2/13/2001,Modern Library,"Classics;Fiction;Literature;Literature,19th Century;Historical,Victorian;European Literature,British Literature;Novels;Historical,Historical Fiction;Romance;Classics,Classic Literature"
11226,One Flew over the Cuckoo's Nest,Ken Kesey,4.2,0451143426,9780451143426,eng,272,67,5,2/1/1963,Signet,"Classics;Fiction;Psychology;Literature;Novels;Health,Mental Health;Academic,School;Literature,American;Literary Fiction;Mental Health,Mental Illness"
14248,Small Wonder,Barbara Kingsolver,4.01,0060504080,9780060504083,eng,264,8965,623,4/15/2003,Harper Perennial,"Nonfiction;Writing,Essays;Environment,Nature;Environment;Autobiography,Memoir;Short Stories;Science;Philosophy;Audiobook;Adult"
24982,Uncharted Territory,Connie Willis,3.51,0553562940,9780553562941,eng,149,1240,122,6/1/1994,Spectra,Science Fiction;Fiction;Science Fiction Fantasy;Fantasy;Humor;Adventure;Romance;Speculative Fiction;Westerns;Adult
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,4.03,0671015206,9780671015206,eng,258,61760,2600,10/1/1998,Gallery Books,"Economics,Finance;Nonfiction;Business;Finance,Personal Finance;Self Help;Currency,Money;Economics;Self Help,Personal Development;Audiobook;Psychology"
17908,Rock 'n' Roll,Tom Stoppard,3.71,0802143075,9780802143075,eng,144,951,60,5/10/2007,Grove Press,"Plays;Drama;Plays,Theatre;Fiction;Music;Historical,Historical Fiction;European Literature,British Literature;Politics;Academic,School;European Literature,Czech Literature"
32144,The Mammoth Book of Egyptian Whodunnits,Mike Ashley/Elizabeth Peters/Lynda S. Robinson/Lauren Haney,3.91,0786710659,9780786710652,eng,512,161,9,9/20/2002,Running Press,"Mystery;Historical,Historical Fiction;Short Stories;Northern Africa,Egypt;Fiction;Anthologies;Historical;Mystery,Historical Mystery;Mystery,Crime;Archaeology,Egyptology"
8536,Bonecrack,Dick Francis,4.0,0425208850,9780425208854,eng,304,2910,84,6/6/2006,G.P. Putnam's Sons,"Mystery;Fiction;Thriller;Mystery,Crime;Thriller,Mystery Thriller;Suspense;Animals,Horses;Mystery,Detective;European Literature,British Literature;Mystery,Murder Mystery"
24635,Rob Roy,Walter Scott,3.7,0543899403,9780543899408,eng,537,4,0,11/16/2000,Adamant Media Corporation,"Classics;Historical,Historical Fiction;Fiction;Cultural,Scotland;Adventure;Literature;Historical;European Literature,British Literature;Literature,19th Century;Classics,Classic Literature"
13762,Rocketman: Astronaut Pete Conrad's Incredible Ride to the Moon and Beyond,Nancy Conrad/Howard A. Klausner/Buzz Aldrin,4.08,045121837X,9780451218377,eng,301,26,4,5/1/2006,New American Library,"Space;Biography;Nonfiction;History;Science;North American Hi...,American History"
204,The Long Shadow (The Morland Dynasty  #6),Cynthia Harrod-Eagles,4.12,0751506435,9780751506433,eng,367,376,17,6/1/1994,Little  Brown Book Group,"Historical,Historical Fiction;Historical;Fiction;European Literature,British Literature;Romance;Historical,Stuart;Literature,17th Century;Romance,Historical Romance"
8862,A Year in the Life of William Shakespeare: 1599,James Shapiro,4.09,0060088745,9780060088743,eng,333,2330,252,6/13/2006,Harper Perennial,"History;Nonfiction;Biography;Plays,Theatre;Criticism,Literary Criticism;European Literature,British Literature;Literature;Drama;Historical;Biography Memoir"
12114,The Oil Jar and Other Stories,Luigi Pirandello/Stanley Appelbaum,3.85,048628459X,9780486284590,eng,96,214,18,4/3/1995,Dover Publications,"Short Stories;Fiction;Classics;European Literature,Italian Literature;Cultural,Italy;Nobel Prize;Plays;Humor,Comedy;Literature,20th Century;Literature"
1853,Wild About Books,Judy Sierra/Marc Brown,4.17,037582538X,9780375825385,eng,40,4541,378,8/10/2004,Alfred A. Knopf Books for Young Readers,"Childrens,Picture Books;Animals;Childrens;Writing,Books About Books;Childrens,Storytime;Fiction;Poetry;Humor;Fantasy;Academic,School"
36706,The Oxford Dictionary of Quotations,Elizabeth Knowles,4.2,0198601735,9780198601739,en-US,1536,37,2,11/25/1999,Oxford University Press  USA,"Reference;Nonfiction;Reference,Dictionaries;Language,Writing;Humanities,Language;Literature;Classics;Poetry;European Literature,British Literature;Writing,Books About Books"
